category,brand,price,rating,type,energy_rating,height,width,depth,fridge_shelves,freezer_shelves,total_capacity,image_path,product_url
یخچال,الکترواستیل,31900000,4.0,یخچال و فریزر مدل فریزر پایین ( کمبی یا BMF ),A+,198.0,75,73.0,4.0,,460.0,D:/یخچال/image_51.jpg,https://www.digikala.com/product/dkp-10836749/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-18-%D9%81%D9%88%D8%AA-%D8%A7%D9%84%DA%A9%D8%AA%D8%B1%D9%88%D8%A7%D8%B3%D8%AA%DB%8C%D9%84-%D9%85%D8%AF%D9%84-%D9%BE%D8%B1%D8%B3%D8%AA%DB%8C%DA%98-%D9%BE%D9%84%D8%A7%D8%B3/
یخچال,امرسان,28875190,4.0,فقط یخچال,A,98.0,69,60.0,3.0,,99.0,D:/یخچال/image_52.jpg,https://www.digikala.com/product/dkp-18030730/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-7-%D9%81%D9%88%D8%AA-%D8%A7%D9%85%D8%B1%D8%B3%D8%A7%D9%86-%D9%85%D8%AF%D9%84-rh7t160-cla-%D8%A8%D8%AF%D9%88%D9%86-%D8%A8%D8%B1%D9%81%DA%A9-%D8%A8%D8%A7-%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-98-%D9%BE%D9%87%D9%86%D8%A7%DB%8C-69-%D9%88-%D8%B9%D9%85%D9%82-60-%D8%B3%D8%A7%D9%86%D8%AA%DB%8C%D9%85%D8%AA%D8%B1-%D9%85%DB%8C%D8%B2%D8%A7%D9%86-%D9%85%D8%B5%D8%B1%D9%81-%D8%A7%D9%86%D8%B1%DA%98%DB%8C-a-%D8%AF%D8%A7%D8%B1%D8%A7%DB%8C-3-%D8%B7%D8%A8%D9%82%D9%87-%D8%AF%D8%B1-%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D8%AF%D8%A7%D8%B1%D8%A7%DB%8C-%D8%B3%DB%8C%D8%B3%D8%AA%D9%85-%D8%AF%DB%8C%D9%81%D8%B1%D8%A7%D8%B3%D8%AA/
یخچال,امرسان,27790000,4.4,nan,A+,,nan,,3.0,1.0,205.0,D:/یخچال/image_53.jpg,https://www.digikala.com/product/dkp-11940818/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-10-%D9%81%D9%88%D8%AA-%D8%A7%D9%85%D8%B1%D8%B3%D8%A7%D9%86-%D9%85%D8%AF%D9%84-hri1060t-cla/
یخچال,گرند,66520000,3.0,nan,A,192.0,65,63.0,5.0,1.0,634.0,D:/یخچال/image_54.jpg,https://www.digikala.com/product/dkp-12085787/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%AF%D9%88%D9%82%D9%84%D9%88-40-%D9%81%D9%88%D8%AA-%DA%AF%D8%B1%D9%86%D8%AF-%D9%85%D8%AF%D9%84-%D9%85%D8%AF%D9%88%D9%86%D8%A7-%D8%AF%D8%A7%D8%B1%D8%A7%DB%8C-%D8%A2%D8%A8%D8%B3%D8%B1%D8%AF%DA%A9%D9%86-%D9%88-%DB%8C%D8%AE%D8%B3%D8%A7%D8%B2-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA%DB%8C%DA%A9-%D9%85%DB%8C%D8%B2%D8%A7%D9%86-%D9%85%D8%B5%D8%B1%D9%81-%D8%A7%D9%86%D8%B1%DA%98%DB%8C-a-%D8%AF%D8%A7%D8%B1%D8%A7%DB%8C-5-%D8%B7%D8%A8%D9%82%D9%87-%D8%AF%D8%B1-%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-1-%D8%B7%D8%A8%D9%82%D9%87-%D8%AF%D8%B1-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%AF%D8%A7%D8%B1%D8%A7%DB%8C-%D8%B3%DB%8C%D8%B3%D8%AA%D9%85-%D9%86%D9%88%D9%81%D8%B1%D8%A7%D8%B3%D8%AA-%D8%AF%D8%A7%D8%B1%D8%A7%DB%8C-%D9%81%DB%8C%D9%84%D8%AA%D8%B1-%D8%AA%D8%B5%D9%81%DB%8C%D9%87-%D8%A2%D8%A8/
یخچال,هیمالیا,64130000,3.7,nan,A,,nan,,5.0,,697.0,D:/یخچال/image_55.jpg,https://www.digikala.com/product/dkp-4460284/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%AF%D9%88%D9%82%D9%84%D9%88-34-%D9%81%D9%88%D8%AA-%D9%87%DB%8C%D9%85%D8%A7%D9%84%DB%8C%D8%A7-%D9%85%D8%AF%D9%84-%D8%A2%DB%8C%D8%B3-%D9%BE%D9%88%D9%84-nr440ip-hfzn337/
یخچال,اسنوا,41184840,3.7,یخچال و فریزر مدل فریزر بالا (TMF),A+,183.0,86,77.0,3.0,2.0,522.0,D:/یخچال/image_56.jpg,https://www.digikala.com/product/dkp-17226083/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-27-%D9%81%D9%88%D8%AA-%D8%A7%D8%B3%D9%86%D9%88%D8%A7-%D9%85%D8%AF%D9%84-stdi-l%DB%B3%DB%B0%DB%B0/
یخچال,امرسان,27007780,3.8,nan,A,,nan,,4.0,1.0,345.0,D:/یخچال/image_57.jpg,https://www.digikala.com/product/dkp-10882616/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-22-%D9%81%D9%88%D8%AA-%D8%A7%D9%85%D8%B1%D8%B3%D8%A7%D9%86-%D9%85%D8%AF%D9%84-em52/
یخچال,امرسان,21009640,3.9,nan,A,,nan,,4.0,2.0,380.0,D:/یخچال/image_58.jpg,https://www.digikala.com/product/dkp-2143918/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-18-%D9%81%D9%88%D8%AA-%D8%A7%D9%85%D8%B1%D8%B3%D8%A7%D9%86-%D9%85%D8%AF%D9%84-tfn18d/
یخچال,هیمالیا,67990000,3.9,nan,A,,nan,,5.0,7.0,739.0,D:/یخچال/image_59.jpg,https://www.digikala.com/product/dkp-5545717/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%AF%D9%88%D9%82%D9%84%D9%88-36-%D9%81%D9%88%D8%AA-%D9%87%DB%8C%D9%85%D8%A7%D9%84%DB%8C%D8%A7-%D9%85%D8%AF%D9%84-%D8%B1%D9%88%D9%85%D8%A7%D9%86%D9%88-%D9%BE%D9%84%D8%A7%D8%B3-nr440r-hfzn337r/
یخچال,هیمالیا,32000000,3.4,nan,A,,nan,,4.0,4.0,505.0,D:/یخچال/image_60.jpg,https://www.digikala.com/product/dkp-12830485/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-27-%D9%81%D9%88%D8%AA-%D9%87%DB%8C%D9%85%D8%A7%D9%84%DB%8C%D8%A7-%D9%85%D8%AF%D9%84-hrfn43001-1/
یخچال,کلور,35600000,4.2,یخچال و فریزر مدل فریزر پایین ( کمبی یا BMF ),A+,199.0,74,70.0,3.0,4.0,432.0,D:/یخچال/image_61.jpg,https://www.digikala.com/product/dkp-345160/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-27-%D9%81%D9%88%D8%AA-%DA%A9%D9%84%D9%88%D8%B1-%D9%85%D8%AF%D9%84-frnt101/
یخچال,دوو,88886000,,دو قلو,A+,180.0,120,66.0,5.0,2.0,591.0,D:/یخچال/image_62.jpg,https://www.digikala.com/product/dkp-17906458/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%AF%D9%88%D9%82%D9%84%D9%88-40-%D9%81%D9%88%D8%AA-%D8%AF%D9%88%D9%88-%D9%85%D8%AF%D9%84-srisfi-21ss/
یخچال,دیپوینت,42000000,4.1,یخچال و فریزر مدل فریزر پایین ( کمبی یا BMF ),A,190.0,86,77.0,3.0,3.0,572.0,D:/یخچال/image_63.jpg,https://www.digikala.com/product/dkp-6547871/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-28-%D9%81%D9%88%D8%AA-%D8%AF%DB%8C%D9%BE%D9%88%DB%8C%D9%86%D8%AA-%D9%85%D8%AF%D9%84-boss/
یخچال,اسنوا,110000000,4.0,ساید بای ساید,A+,181.0,91,92.0,5.0,4.0,719.0,D:/یخچال/image_64.jpg,https://www.digikala.com/product/dkp-17287623/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%B3%D8%A7%DB%8C%D8%AF-%D8%A8%D8%A7%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AF-35-%D9%81%D9%88%D8%AA-%D8%A7%D8%B3%D9%86%D9%88%D8%A7-%D9%85%D8%AF%D9%84-ars3di-l300s/
یخچال,دوو,43280000,5.0,یخچال و فریزر مدل فریزر بالا (TMF),A+,180.0,86,75.5,3.0,2.0,503.0,D:/یخچال/image_65.jpg,https://www.digikala.com/product/dkp-17338765/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-28-%D9%81%D9%88%D8%AA-%D8%AF%D9%88%D9%88-%D9%85%D8%AF%D9%84-tmi-30mw/
یخچال,اسنوا,73027570,3.0,ساید بای ساید,A+,181.0,91,72.0,4.0,4.0,563.0,D:/یخچال/image_66.jpg,https://www.digikala.com/product/dkp-16984300/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%B3%D8%A7%DB%8C%D8%AF-%D8%A8%D8%A7%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AF-28-%D9%81%D9%88%D8%AA-%D8%A7%D8%B3%D9%86%D9%88%D8%A7-%D9%85%D8%AF%D9%84-s1di-s100-w/
یخچال,ایران شرق,55000000,4.5,nan,B,,nan,,5.0,1.0,634.0,D:/یخچال/image_67.jpg,https://www.digikala.com/product/dkp-11351497/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%AF%D9%88%D9%82%D9%84%D9%88-44-%D9%81%D9%88%D8%AA-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86%D8%B4%D8%B1%D9%82-%D9%85%D8%AF%D9%84-%D9%81%D9%84%D9%88%D8%B1%D8%A7%D9%86%D8%B3/
یخچال,الکترواستیل,17727000,3.9,nan,A++,,nan,,4.0,2.0,310.0,D:/یخچال/image_68.jpg,https://www.digikala.com/product/dkp-10829168/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-14-%D9%81%D9%88%D8%AA-%D8%A7%D9%84%DA%A9%D8%AA%D8%B1%D9%88%D8%A7%D8%B3%D8%AA%DB%8C%D9%84-%D9%85%D8%AF%D9%84-%DA%A9%D8%A7%D8%B1%D8%A7-%D9%BE%D9%84%D8%A7%D8%B3-%D8%B3%D9%81%DB%8C%D8%AF/
یخچال,اسنوا,42520000,5.0,یخچال و فریزر مدل فریزر پایین ( کمبی یا BMF ),A+,180.0,81,75.0,3.0,,497.0,D:/یخچال/image_69.jpg,https://www.digikala.com/product/dkp-16159912/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-27-%D9%81%D9%88%D8%AA-%D8%A7%D8%B3%D9%86%D9%88%D8%A7-%D9%85%D8%AF%D9%84-sbd-l300-ss/
یخچال,امرسان,38070030,4.5,یخچال و فریزر مدل فریزر پایین ( کمبی یا BMF ),A,199.0,82,76.0,4.0,3.0,470.0,D:/یخچال/image_70.jpg,https://www.digikala.com/product/dkp-16652452/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-24-%D9%81%D9%88%D8%AA-%D8%A7%D9%85%D8%B1%D8%B3%D8%A7%D9%86-%D9%85%D8%AF%D9%84-cb24a1/
یخچال,هیمالیا,39080000,3.8,nan,A,190.0,84,75.0,3.0,,495.0,D:/یخچال/image_71.jpg,https://www.digikala.com/product/dkp-4471690/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-24-%D9%81%D9%88%D8%AA-%D9%87%DB%8C%D9%85%D8%A7%D9%84%DB%8C%D8%A7-%D9%85%D8%AF%D9%84-%D8%A7%D9%85%DA%AF%D8%A7-%D9%87%D9%88%D9%85-%D8%A8%D8%A7%D8%B1%D8%AF%D8%A7%D8%B1-hrfn605-hb/
یخچال,سام,60840000,3.3,nan,A,,nan,,5.0,2.0,675.0,D:/یخچال/image_72.jpg,https://www.digikala.com/product/dkp-10618706/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%AF%D9%88%D9%82%D9%84%D9%88-40-%D9%81%D9%88%D8%AA-%D8%B3%D8%A7%D9%85-%D9%85%D8%AF%D9%84-rr60-rz60w/
یخچال,لئوکو,9911470,4.1,nan,A,,nan,,3.0,1.0,220.0,D:/یخچال/image_73.jpg,https://www.digikala.com/product/dkp-14224132/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-9-%D9%81%D9%88%D8%AA-%D9%84%D8%A6%D9%88%DA%A9%D9%88-%D9%85%D8%AF%D9%84-lr109/
یخچال,اسنوا,88980000,4.8,ساید بای ساید,A+,181.6,91.6,84.0,5.0,4.0,630.0,D:/یخچال/image_74.jpg,https://www.digikala.com/product/dkp-17334504/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%B3%D8%A7%DB%8C%D8%AF-%D8%A8%D8%A7%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AF-32-%D9%81%D9%88%D8%AA-%D8%A7%D8%B3%D9%86%D9%88%D8%A7-%D9%85%D8%AF%D9%84-s1di-m210-w/
یخچال,جی پلاس,71550000,2.0,ساید بای ساید,A++,177.0,91,85.0,4.0,4.0,760.0,D:/یخچال/image_75.jpg,https://www.digikala.com/product/dkp-17851324/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-32-%D9%81%D9%88%D8%AA-%D8%AC%DB%8C-%D9%BE%D9%84%D8%A7%D8%B3-%D9%85%D8%AF%D9%84-gss-p7921w/
یخچال,هیمالیا,11900000,4.0,nan,A,,nan,,2.0,1.0,123.0,D:/یخچال/image_76.jpg,https://www.digikala.com/product/dkp-6063050/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-9-%D9%81%D9%88%D8%AA-%D9%87%DB%8C%D9%85%D8%A7%D9%84%DB%8C%D8%A7-%D9%85%D8%AF%D9%84-hred190/
یخچال,اسنوا,87870000,3.3,ساید بای ساید,A+,181.0,91,84.0,5.0,3.0,630.0,D:/یخچال/image_77.jpg,https://www.digikala.com/product/dkp-16681809/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%B3%D8%A7%DB%8C%D8%AF-%D8%A8%D8%A7%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AF-32-%D9%81%D9%88%D8%AA-%D8%A7%D8%B3%D9%86%D9%88%D8%A7-%D9%85%D8%AF%D9%84-s2di-m210-w/
یخچال,هیمالیا,64425000,3.6,nan,A,,nan,,5.0,3.0,830.0,D:/یخچال/image_78.jpg,https://www.digikala.com/product/dkp-13662071/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%AF%D9%88%D9%82%D9%84%D9%88-36-%D9%81%D9%88%D8%AA-%D9%87%DB%8C%D9%85%D8%A7%D9%84%DB%8C%D8%A7-%D9%85%D8%AF%D9%84-%D8%A2%DB%8C%D8%B3-%D8%A7%DB%8C%D8%AC-hren45001-hfzn38002/
یخچال,هیمالیا,10490000,3.6,یخچال و فریزر سایز مینی,A,91.0,60,58.0,2.0,1.0,198.0,D:/یخچال/image_79.jpg,https://www.digikala.com/product/dkp-17083905/%D9%8A%D8%AE%DA%86%D8%A7%D9%84-7-%D9%81%D9%88%D8%AA-%D9%87%D9%8A%D9%85%D8%A7%D9%84%D9%8A%D8%A7-%D9%85%D8%AF%D9%84-r160aeg/
یخچال,اسنوا,97193400,5.0,ساید بای ساید,A+,181.0,91,94.0,5.0,4.0,630.0,D:/یخچال/image_80.jpg,https://www.digikala.com/product/dkp-17287448/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%B3%D8%A7%DB%8C%D8%AF-%D8%A8%D8%A7%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AF-32-%D9%81%D9%88%D8%AA-%D8%A7%D8%B3%D9%86%D9%88%D8%A7-%D9%85%D8%AF%D9%84-ars3di-m200w/
یخچال,کندی,43500000,,ساید بای ساید,A+,180.0,84,76.0,2.0,,530.0,D:/یخچال/image_81.jpg,https://www.digikala.com/product/dkp-16927845/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%B3%D8%A7%DB%8C%D8%AF-%D8%A8%D8%A7%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AF-19-%D9%81%D9%88%D8%AA-%DA%A9%D9%86%D8%AF%DB%8C-%D9%85%D8%AF%D9%84-fcr-19w/
یخچال,پاکشوما,53700000,,دو قلو,A+,187.0,118,73.0,5.0,3.0,900.0,D:/یخچال/image_82.jpg,https://www.digikala.com/product/dkp-17985161/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%AF%D9%88%D9%82%D9%84%D9%88-%D9%BE%D8%A7%DA%A9%D8%B4%D9%88%D9%85%D8%A7-%D9%85%D8%AF%D9%84-rtra-rtfa901-iw-e2-%D8%B3%D8%B1%DB%8C-twin-peaks-%D8%AF%D8%A7%D8%B1%D8%A7%DB%8C-%D9%86%D9%85%D8%A7%DB%8C%D8%B4%DA%AF%D8%B1-%D9%88-%D8%A8%D8%AF%D9%88%D9%86-%D8%A8%D8%B1%D9%81%DA%A9-%D8%A8%D8%A7-%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-187-%D9%BE%D9%87%D9%86%D8%A7%DB%8C-118-%D9%88-%D8%B9%D9%85%D9%82-73-%D8%B3%D8%A7%D9%86%D8%AA%DB%8C%D9%85%D8%AA%D8%B1-%D9%85%DB%8C%D8%B2%D8%A7%D9%86-%D9%85%D8%B5%D8%B1%D9%81-%D8%A7%D9%86%D8%B1%DA%98%DB%8C-a-%D8%AF%D8%A7%D8%B1%D8%A7%DB%8C-5-%D8%B7%D8%A8%D9%82%D9%87-%D8%AF%D8%B1-%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-4-%DA%A9%D8%B4%D9%88-%D8%AF%D8%B1-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1/
یخچال,بلانتون,65669000,3.0,ساید بای ساید,A+,181.0,90,85.0,5.0,3.0,585.0,D:/یخچال/image_83.jpg,https://www.digikala.com/product/dkp-11124692/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%B3%D8%A7%DB%8C%D8%AF-%D8%A8%D8%A7%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AF-32-%D9%81%D9%88%D8%AA-%D8%A8%D9%84%D8%A7%D9%86%D8%AA%D9%88%D9%86-%D9%85%D8%AF%D9%84-rf3202/
یخچال,اسنوا,107357020,,ساید بای ساید,A+,181.0,91,92.0,5.0,4.0,719.0,D:/یخچال/image_84.jpg,https://www.digikala.com/product/dkp-17288427/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%B3%D8%A7%DB%8C%D8%AF-%D8%A8%D8%A7%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AF-35-%D9%81%D9%88%D8%AA-%D8%A7%D8%B3%D9%86%D9%88%D8%A7-%D9%85%D8%AF%D9%84-ars3di-l300w/
یخچال,متفرقه,42000000,4.0,nan,A,,nan,,5.0,4.0,906.0,D:/یخچال/image_85.jpg,https://www.digikala.com/product/dkp-12085407/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%B3%D8%A7%DB%8C%D8%AF-%D8%A8%D8%A7%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AF-32-%D9%81%D9%88%D8%AA-%D8%A7%D8%B3%D8%AA%DB%8C%D9%84%D9%88%D9%86-%D9%85%D8%AF%D9%84-inverno/
یخچال,هیمالیا,32000000,4.0,nan,A,,nan,,3.0,,410.0,D:/یخچال/image_86.jpg,https://www.digikala.com/product/dkp-4608646/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-18-%D9%81%D9%88%D8%AA-%D9%87%DB%8C%D9%85%D8%A7%D9%84%DB%8C%D8%A7-%D9%85%D8%AF%D9%84-tncom53008/
یخچال,اسنوا,83990000,4.6,nan,A+,,nan,,5.0,,684.0,D:/یخچال/image_87.jpg,https://www.digikala.com/product/dkp-6359739/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%B3%D8%A7%DB%8C%D8%AF-%D8%A8%D8%A7%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AF-%D8%A7%D8%B3%D9%86%D9%88%D8%A7-%D9%85%D8%AF%D9%84-sn8-3320gw/
یخچال,اسنوا,76896690,,ساید بای ساید,A+,181.6,91.6,84.0,5.0,3.0,719.0,D:/یخچال/image_88.jpg,https://www.digikala.com/product/dkp-17337077/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%B3%D8%A7%DB%8C%D8%AF-%D8%A8%D8%A7%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AF-32-%D9%81%D9%88%D8%AA-%D8%A7%D8%B3%D9%86%D9%88%D8%A7-%D9%85%D8%AF%D9%84-s1di-m200-w/
یخچال,پلار,8720000,3.6,nan,A,,nan,,2.0,1.0,114.0,D:/یخچال/image_89.jpg,https://www.digikala.com/product/dkp-14559574/%D9%8A%D8%AE%D8%AC%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%D9%8A%D8%B2%D8%B1-%D9%BE%D9%84%D8%A7%D8%B1-6-%D9%81%D9%88%D8%AA/
یخچال,اسنوا,78750510,3.0,ساید بای ساید,A+,181.6,91.6,84.0,5.0,3.0,630.0,D:/یخچال/image_90.jpg,https://www.digikala.com/product/dkp-17465722/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%B3%D8%A7%DB%8C%D8%AF-%D8%A8%D8%A7%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AF-27-%D9%81%D9%88%D8%AA-%D8%A7%D8%B3%D9%86%D9%88%D8%A7-%D9%85%D8%AF%D9%84-s1di-m200-s/
یخچال,بنس,86100000,3.0,nan,A+,,nan,,5.0,7.0,601.0,D:/یخچال/image_91.jpg,https://www.digikala.com/product/dkp-8939667/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%AF%D9%88%D9%82%D9%84%D9%88-36-%D9%81%D9%88%D8%AA-%D8%A8%D9%86%D8%B3-%D9%85%D8%AF%D9%84-polaris/
یخچال,اسنوا,90499000,3.3,ساید بای ساید,A+,181.6,91.6,92.0,5.0,4.0,777.0,D:/یخچال/image_92.jpg,https://www.digikala.com/product/dkp-17336632/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%B3%D8%A7%DB%8C%D8%AF-%D8%A8%D8%A7%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AF-35-%D9%81%D9%88%D8%AA-%D8%A7%D8%B3%D9%86%D9%88%D8%A7-%D9%85%D8%AF%D9%84-s2di-l310-w/
یخچال,جی پلاس,34900000,5.0,nan,A++,184.0,79.8,71.0,4.0,2.0,548.0,D:/یخچال/image_93.jpg,https://www.digikala.com/product/dkp-17849880/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-32-%D9%81%D9%88%D8%AA-%D8%AC%DB%8C-%D9%BE%D9%84%D8%A7%D8%B3-%D9%85%D8%AF%D9%84-grf-p5325s/
یخچال,سیلوان,58000000,,nan,A,185.0,65,67.0,5.0,2.0,565.0,D:/یخچال/image_94.jpg,https://www.digikala.com/product/dkp-17185939/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%AF%D9%88%D9%82%D9%84%D9%88-40-%D9%81%D9%88%D8%AA-%D8%B3%DB%8C%D9%84%D9%88%D8%A7%D9%86-%D9%85%D8%AF%D9%84-fn-6003/
یخچال,امرسان,25359600,3.4,nan,A++,,nan,,4.0,2.0,293.0,D:/یخچال/image_95.jpg,https://www.digikala.com/product/dkp-16651216/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-16-%D9%81%D9%88%D8%AA-%D8%A7%D9%85%D8%B1%D8%B3%D8%A7%D9%86-%D9%85%D8%AF%D9%84-cb16cla-c01/
یخچال,دیپوینت,57000000,,دو قلو,A,183.0,60,63.0,5.0,1.0,607.0,D:/یخچال/image_96.jpg,https://www.digikala.com/product/dkp-18478679/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%AF%D9%88%D9%82%D9%84%D9%88-40-%D9%81%D9%88%D8%AA-%D8%AF%DB%8C%D9%BE%D9%88%DB%8C%D9%86%D8%AA-%D9%85%D8%AF%D9%84-d5e/
یخچال,جی پلاس,75000000,1.0,nan,A++,,nan,,4.0,4.0,760.0,D:/یخچال/image_97.jpg,https://www.digikala.com/product/dkp-17851392/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%88-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-32-%D9%81%D9%88%D8%AA-%D8%AC%DB%8C-%D9%BE%D9%84%D8%A7%D8%B3-%D9%85%D8%AF%D9%84-gss-p7921bs/
